"","B cell","blood","endo1","endo2","endo3","fib1","fib2","fib3","mac1","mac2","mac3","mac4","mural/peri","nphil","T/NK cell"
"SHC3",0.000682128240109141,0.00786484124672298,0.00325520833333333,0.00900900900900901,0.00892857142857143,0.0479390262871364,0.0137674825174825,0.0284208350558082,0.123746617857711,0.0357324876833343,0.0296832311895444,0.00994089199355185,0.00859598853868195,0.000928361442054773,0.00245743373705459
"SEMA4D",0.257844474761255,0.0343722691523449,0.0687934027777778,0.234234234234234,0,0.0557473946181366,0.050590034965035,0.0155022736668045,0.237466178577113,0.241066878079166,0.51074355755741,1.2970625111947,0.0186246418338109,0.349295992573108,0.729945585395822
"GADD45G",0.0204638472032742,0.0971453539178561,0.0796440972222222,0.00900900900900901,0.0357142857142857,0.353927515943382,0.330638111888112,0.50155022736668,0.199625974852777,0.187496460728241,0.12227719116887,0.136754433100484,0.487106017191977,0.0118366083861984,0.056959803405301
"SYK",0.71418826739427,0.0662685697640548,0.0232204861111111,0.0135135135135135,0,0.0126924871675222,0.036604020979021,0.0038238941711451,2.94918828585071,1.89897502689847,1.76009746732629,2.05337632097439,0.00429799426934097,0.236654804270463,0.0602948920484465
"NFIL3",0.11118690313779,0.146227789105738,0.371961805555556,0.211711711711712,0.5625,2.90116658889407,2.15264423076923,0.835572550640761,1.53835747254496,0.784812277025879,1.92638263309459,2.11185742432384,0.768863419293219,0.375058022590128,0.134895559066175
"ROR2",0.038881309686221,0.146519079522284,0.0243055555555556,0.0045045045045045,0,2.45042774926116,1.62926136363636,0.202046300124018,0.07532229826516,0.0152330256526417,0.0141770656427675,0.00671681891456206,0.0315186246418338,0.00247563051214606,0.00912761102334562
"SPTLC1",0.260572987721692,0.172006990969997,0.659288194444444,0.914414414414414,0.285714285714286,0.853383107792814,0.926136363636364,0.64613476643241,0.761340124144517,0.63865451044793,0.671047773757661,0.584273687981372,0.313276026743075,0.0549280519882408,0.317623310514306
"CENPP",0.300818553888131,0.19749490241771,0.412651909722222,0.418918918918919,0.357142857142857,1.415616736662,1.16947115384615,0.558805291442745,1.3862804392806,0.61985389886177,0.545226316178099,0.233118395128067,0.440305635148042,0.00827788952498839,0.306038265753906
"OGN",0.0231923601637108,1.35115059714535,0.0270182291666667,0.0315315315315315,0.00892857142857143,4.32813812412506,2.95935314685315,2.66081025217032,0.0436893203883495,0.0279744039866357,0.0255482537104039,0.0131649650725416,0.179083094555874,0.004796534117283,0.0312445146568369
"PHF2",0.0668485675306958,0.0483542091465191,0.253038194444444,0.391891891891892,0.276785714285714,0.3117125524965,0.25152972027972,0.235944605208764,0.282508355880949,0.181493855824226,0.199291146717862,0.222371484864768,0.14422158548233,0.0210428593532415,0.122696155871511
"FBP1",0.0538881309686221,0.0337896883192543,0.0235460069444444,0.0405405405405405,0,0.0161144812568051,0.0512456293706294,0.0171558495245969,1.03386121279643,3.48960869811428,3.49235767555195,1.55507791509941,0.00716332378223496,0.0265356645520656,0.0201860628400913
"FANCC",0.105047748976808,0.0572385668511506,0.426974826388889,0.666666666666667,0.392857142857143,0.333768859853788,0.418269230769231,0.211657709797437,0.221351265319115,0.130471714140099,0.0982795540131433,0.0681533225864231,0.255969436485196,0.00154726907009129,0.0832894505880288
"PTCH1",0.0347885402455662,0.0174774249927177,0.0911458333333333,0.112612612612613,0.125,0.11535230984601,0.114947552447552,0.0680033071517156,0.00413815056501671,0.00215187722974121,0.00184597208890202,0.000806018269747448,0.100764087870105,0.000154726907009129,0.0566965069334738
"ERCC6L2",0.231241473396999,0.108942615787941,0.523546006944444,0.81981981981982,0.455357142857143,0.858298335666511,0.892373251748252,0.584435717238528,0.636399809008436,0.397700889065066,0.308794211031529,0.252552391187534,0.529608404966571,0.0207334055392233,0.260487976127787
"CDC14B",0.0252387448840382,0.121176813282843,0.364474826388889,0.441441441441441,0.0803571428571429,0.683185565406751,0.464270104895105,0.619367507234394,0.12179691230304,0.0673311059516394,0.0184597208890202,0.0105677950922443,0.491881566380134,0.00193408633761411,0.0520449359311919
"NCBP1",0.128240109140518,0.0498106612292456,0.224609375,0.301801801801802,0.133928571428571,0.28259449370042,0.288133741258741,0.19346837536172,0.258753780041381,0.206580214055156,0.237982721701248,0.238491850259717,0.156160458452722,0.00897416060652948,0.187818149903458
"XPA",0.121418826739427,0.106466647247306,0.236219618055556,0.445945945945946,0.151785714285714,0.415367864364598,0.425808566433566,0.346424142207524,0.286646506445965,0.205957302225494,0.184892564424426,0.136933548271539,0.265520534861509,0.00301717468667801,0.157012462699666
"ANP32B",0.774215552523875,0.349402854646082,1.02170138888889,1.77027027027027,0.517857142857143,1.33168455436304,1.80463286713287,0.93737081438611,1.09545599236034,1.09768390056062,1.37606143395112,1.18135411069318,0.897325692454632,0.0276961163546341,0.935141302439881
"TRIM14",0.105729877216917,0.0233032333236237,0.0884331597222222,0.0225225225225225,0.0267857142857143,0.0517032197853476,0.0842438811188811,0.0328648201736255,0.569274232054751,0.334843422617362,0.287602451450934,0.288196310227476,0.0109837631327603,0.0227448553303419,0.209671757065122
"GABBR2",0.00136425648021828,0.000436935624817943,0.001953125,0.0225225225225225,0.107142857142857,0.00395084772126303,0.00305944055944056,0.00248036378668871,0.00151201655260226,0.00283141740755422,0.00125526102045337,0.000985133440802436,0.00238777459407832,0.000309453814018258,0.00175530981218185
"COL15A1",0.00682128240109141,0.239440722400233,6.88671875,0.00900900900900901,2.22321428571429,1.19290713952403,0.689357517482518,0.392207523770153,0.0254655419385644,0.0287105725125998,0.0178690098205715,0.0130754074870142,0.184336198662846,0.00626643973386972,0.00763559768299105
"TGFBR1",0.700545702592087,0.202592484707253,0.465277777777778,0.265765765765766,0.419642857142857,1.51329911339244,1.078125,1.39210417527904,1.26185739296514,1.03980972875021,0.899431440596618,0.677592692101021,0.265998089780325,0.0830883490639022,0.294189924521678
"NR4A3",3.74761255115962,0.122633265365569,0.156684027777778,0.0765765765765766,0.8125,2.40040441748328,1.88013548951049,0.754443985117817,6.87215502148655,2.1252619061102,8.80225946983682,5.91080064481462,1.77029608404967,0.606297385115272,1.57416183956468
"ERP44",0.487721691678035,0.219050393242062,0.685221354166667,0.986486486486487,0.553571428571429,1.06495566962203,1.32419143356643,0.802294336502687,1.71597962756645,1.42850671045926,1.49147160894927,1.31479491312914,0.388252148997135,0.17321677239672,0.479813937159909
"INVS",0.344474761255116,0.116224876201573,0.6337890625,1.40540540540541,0.517857142857143,0.988582983356665,0.849978146853147,0.821000413393964,0.799379277415248,0.487626705928988,0.425533485933693,0.326526956833244,0.553486150907354,0.0198050440971685,0.364665613480779
"PLPPR1",0.00204638472032742,0.00247596854063501,0.000651041666666667,0.0540540540540541,0,0.00118214341266138,0.00251311188811189,0.0010334849111203,0.000676428457743116,0.00175547879268362,0.000590711068448645,0.000268672756582483,0.00143266475644699,0.000232090360513693,0.000526592943654555
"ALDOB",0.000682128240109141,0.000436935624817943,0.00629340277777778,0,0,0.00584849898895629,0.00437062937062937,0.00403059115336916,0.00179054591755531,0.000736168525964098,0.000516872184892564,0.000447787927637471,0.00382043935052531,7.73634535045644e-05,0.0011409513779182
"SMC2",0.0709413369713506,0.0696184095543257,0.208441840277778,0.324324324324324,0.0535714285714286,0.22653600871053,0.211101398601399,0.140140553947912,0.203366226325004,0.184778300016989,0.165472938049177,0.0549883575138814,0.134670487106017,0.00201144979111868,0.0915394067052835
"ABCA1",0.234652114597544,0.297990096125837,0.282552083333333,0.261261261261261,0.732142857142857,2.08813190231762,1.46208479020979,1.32885489871848,12.354249562311,6.76884308284727,5.62275714391198,4.46793838438116,0.294173829990449,0.583475166331425,0.0538880112339828
"SLC44A1",0.183492496589359,0.200262161374891,0.594509548611111,0.707207207207207,0.732142857142857,1.31224140612848,0.958151223776224,0.95721372467962,1.22162979468407,1.10210091171641,1.43823377390534,1.41133799032778,0.328080229226361,0.0389138171127959,0.148060382657539
"RAD23B",0.321964529331514,0.218759102825517,0.851128472222222,1.27027027027027,0.633928571428571,1.0882874475035,1.18935751748252,0.854278627532038,1.05491007480503,1.15125431791155,1.11304733072436,1.00537345513165,0.429799426934097,0.11287327866316,0.395120238722134
"KLF4",0.223738062755798,0.403000291290417,1.90473090277778,2.2027027027027,1.21428571428571,3.19396484678799,6.0704763986014,3.16050020669698,4.97815533980583,2.80089472790079,4.30938492209998,3.41214400859753,0.396370582617001,0.070864923410181,0.0629278567667193
"ELP1",0.0852660300136426,0.0503932420623361,0.230143229166667,0.328828828828829,0.178571428571429,0.294944781459014,0.288352272727273,0.215274906986358,0.191588413178418,0.146667421711309,0.14110610647567,0.127530001791152,0.124641833810888,0.00549280519882408,0.171669299631385
"CTNNAL1",0.0791268758526603,0.136178269734926,0.972981770833333,1.1036036036036,0.839285714285714,1.42168299891118,1.43531468531469,0.468685407193055,0.245066051249403,0.17022481454216,0.326220187550764,0.193981730252552,0.341929321872015,0.0140027850843262,0.167017728629103
"MUSK",0.00613915416098226,0.0486454995630644,0.00162760416666667,0,0,0.304339710685954,0.131555944055944,0.100041339396445,0.011499283781633,0.00781471204484965,0.0068670161707155,0.00582124305928712,0.0109837631327603,0.000386817267522822,0.00105318588730911
"LPAR1",0.0368349249658936,0.428779493154675,0.0171440972222222,0.00900900900900901,0.0267857142857143,5.0571784103282,2.77043269230769,2.70349317899959,0.664889384052204,0.510334673537573,0.208668684929484,0.195414651620992,0.0936007640878701,0.0165557790499768,0.0121994031946639
"PTGR1",0.00136425648021828,0.115933585785028,0.135633680555556,0.0765765765765766,0.160714285714286,0.547985689842899,0.699956293706294,0.298057048367094,0.244986471430845,0.162013704060253,0.078786088754338,0.0248970087766434,0.205826170009551,0.00162463252359585,0.00394944707740916
"GNG10",0.130968622100955,0.351296242353627,1.06629774305556,1.06306306306306,0.303571428571429,1.11407683932182,1.28332604895105,0.657709797436957,2.42662740728951,1.49034486664024,1.16613748800118,0.902830019702669,0.53629417382999,0.462478725050286,0.127259961383184
"UGCG",0.627557980900409,0.221235071366152,1.21549479166667,0.644144144144144,0.821428571428571,1.89314045730285,1.03299825174825,0.53358825961141,1.15892089766035,0.583102100911716,0.52241010115927,0.229356976535913,0.573543457497612,0.0465727990097478,0.263120940846059
"INIP",0.0886766712141883,0.0521409845616079,0.144205729166667,0.252252252252252,0.0714285714285714,0.23216674443926,0.274147727272727,0.149545266639107,0.214388031195289,0.231496687241633,0.241748504762608,0.191295002686728,0.0787965616045845,0.014389602351849,0.120502018606284
"CDC26",0.163710777626194,0.23871249635887,0.404079861111111,0.581081081081081,0.241071428571429,0.899424482812257,0.976835664335664,0.553844563869368,0.319831290784657,0.366611925930121,0.407738314996677,0.359036360379724,0.214899713467049,0.0533807829181495,0.234860452869932
"ALAD",0.0170532060027285,0.0282551704048937,0.0517578125,0.0540540540540541,0.107142857142857,0.122009643801524,0.112106643356643,0.0814386109962795,0.0849514563106796,0.0762783849595107,0.0726574614191833,0.0600035823034211,0.059694364851958,0.00162463252359585,0.0239599789362823
"POLE3",0.19031377899045,0.100203903291582,0.233181423611111,0.306306306306306,0.0535714285714286,0.422771815212319,0.456075174825175,0.268085985944605,0.369170778290626,0.359759895803839,0.358783135198996,0.218520508687086,0.166666666666667,0.00518335138480582,0.198613305248376
"AMBP",0,0.00160209729099913,0.00130208333333333,0,0,0.0118214341266138,0.00600961538461538,0.00392724266225713,0.00206907528250836,0.0010759386148706,0.000295355534224323,8.95575855274942e-05,0.0052531041069723,7.73634535045644e-05,0.000526592943654555
"COL27A1",0.0102319236016371,0.0515584037285173,0.0426432291666667,0.297297297297297,0.276785714285714,0.453289780681288,0.371612762237762,0.0680033071517156,0.0132500397899093,0.0138173169488646,0.0166137488001181,0.0060899158158696,0.360076408787011,0.00123781525607303,0.0708267509215376
"TNFSF15",0.00204638472032742,0.0240314593649869,0.0029296875,0,0.00892857142857143,0.43216674443926,1.26693618881119,0.0337949565936337,0.205753620881744,0.0766181550484172,0.0563390681532895,0.03824108902024,0.0119388729703916,0.0153953272474083,0.00245743373705459
"TNFSF8",0.0682128240109141,0.0150014564520827,0.0029296875,0.00900900900900901,0,0.0112303624202831,0.0109265734265734,0.00165357585779248,0.610934267069871,0.392491081035166,0.642029092520121,0.734730431667562,0.000955109837631328,0.0520656042085719,0.426101456907144
"TNC",0.0545702592087312,2.31284590736965,0.169270833333333,0.126126126126126,0,33.1437548607871,30.2208260489511,4.50764778834229,0.170778290625497,0.168582592445778,0.0966550985749095,0.0634067705534659,4.04250238777459,0.037830728763732,0.0502018606284009
"ASTN2",0.0375170532060027,0.0582580833090591,0.0840928819444444,0.0990990990990991,0.0535714285714286,0.329413594649246,0.166302447552448,0.120504340636627,0.117897501193697,0.0594031372104876,0.0372886361958207,0.0606304854021136,0.0706781279847182,0.00154726907009129,0.0910128137616289
"TLR4",0.0150068212824011,0.0573842120594232,0.363172743055556,0.707207207207207,0.285714285714286,0.232011199253383,0.150568181818182,0.254857379082265,1.37147859302881,0.973667818109746,0.589972679613084,0.835930503313631,0.0157593123209169,0.342178554850689,0.00667017728629103
"BRINP1",0,0.000873871249635887,0.00151909722222222,0.0045045045045045,0,0.0556229584694354,0.00273164335664336,0.00258371227780074,0.000915167913417157,0.00192536383713687,0.000886066602672968,0.000268672756582483,0.00716332378223496,0.000154726907009129,0.000263296471827277
"CDK5RAP2",0.227830832196453,0.0978735799592193,0.231228298611111,0.436936936936937,0.25,0.5195209208275,0.412368881118881,0.430653162463828,0.439559127805189,0.338637521943485,0.248394004282655,0.175085079706251,0.231136580706781,0.0277734798081386,0.248815165876777
"FBXW2",0.126193724420191,0.0817069618409554,0.382486979166667,0.436936936936937,0.169642857142857,0.355234095504744,0.379042832167832,0.278937577511368,0.282309406334554,0.248994846820318,0.218784611976667,0.4263836646964,0.192454632282713,0.0725669193872815,0.222836580656486
"PSMD5",0.160982264665757,0.0780658316341392,0.236111111111111,0.324324324324324,0.116071428571429,0.369108726084928,0.415319055944056,0.310975609756098,0.253819831290785,0.2167166883742,0.24019788820793,0.203206161561884,0.164756446991404,0.0120686987467121,0.20984728804634
"TRAF1",0.233287858117326,0.015729682493446,0.0163845486111111,0.036036036036036,0,0.172375174988334,0.0915646853146853,0.0193261678379496,0.133694095177463,0.0865847443230081,0.343055453001551,0.118574243238402,0.0253104106972302,0.0332662850069627,0.259610321221696
"C5",0.0443383356070941,0.0219924264491698,0.0323350694444444,0.0855855855855856,0.0446428571428571,0.144843677088194,0.133631993006993,0.10438197602315,0.103891453127487,0.0537403023953791,0.0484383076127889,0.0411964893426473,0.0697230181470869,0.00363608231471453,0.0138669475162366
"CNTRL",0.71418826739427,0.0760267987183222,0.297309027777778,0.436936936936937,0.133928571428571,0.330284647690154,0.280266608391608,0.284725093013642,0.676508037561674,0.508409309700436,0.493612936572399,0.576303062869425,0.17287488061127,0.0321831966578988,0.545199227663683
